epoch,train_loss,val_loss,val_pixel,val_struct,val_edge,val_psnr,val_ssim,lr,epoch_time_sec
77,0.10323304265944494,0.1048507947474718,0.029323552758432923,0.2056182786822319,0.11467861263081432,26.599316859153596,0.7943817213177681,1.2494446518477044e-05,388.82
78,0.10317496939872702,0.10483661079779268,0.029418389475904406,0.20591215044260025,0.11411929745227098,26.57747807363517,0.7940878495573997,1.1474337861210558e-05,388.64
79,0.10312310783192516,0.10467835925519467,0.029388381540775298,0.20550921261310579,0.11396044306457043,26.578696921710957,0.7944907873868943,1.0492249381215494e-05,388.82
80,0.10301899680246909,0.10491388505324721,0.029409697791561485,0.20580729693174363,0.11447575353085995,26.575084091863907,0.7941927030682564,9.549150281252647e-06,387.87
81,0.10295542942153083,0.1047094052657485,0.029383163247257472,0.20551780015230178,0.11407560165971517,26.57677965224131,0.7944821998476982,8.64597128627193e-06,388.51
82,0.10290905739077263,0.10468903444707393,0.029355027596466243,0.2054853096604347,0.11412314288318157,26.590372456204655,0.7945146903395652,7.783603724899268e-06,389.23
83,0.10283821505597895,0.10499286409467459,0.029291728581301867,0.20569324046373366,0.11520828446373343,26.594662162915125,0.7943067595362663,6.9628986498028216e-06,389.02
84,0.10278648274640242,0.10474613839760423,0.02941527762450278,0.20572760552167893,0.11395112834870816,26.569429197524602,0.7942723944783211,6.184665997806829e-06,389.08
85,0.10274531935445136,0.10479143261909485,0.029341089678928255,0.20570110082626342,0.11436706986278296,26.58835678938407,0.7942988991737365,5.449673790581617e-06,388.67
86,0.10270711671974923,0.1047269276343286,0.02938170675188303,0.20558844208717347,0.1140917707234621,26.579961343379853,0.7944115579128266,4.758647376699038e-06,388.61
87,0.10265570999019676,0.10473577920347452,0.02935202878434211,0.20544946044683457,0.11431285170838237,26.584397711583726,0.7945505395531655,4.112268715800959e-06,388.43
88,0.1026257319168912,0.10477964421734214,0.029333880497142674,0.20556268393993377,0.11444408036768436,26.58665223809283,0.7944373160600662,3.5111757055874366e-06,388.24
89,0.10259406422782276,0.10477308547124267,0.02936408023815602,0.20561706125736237,0.114285306353122,26.579526315063003,0.7943829387426377,2.9559615522887307e-06,388.48
90,0.10256430986854766,0.10468150693923235,0.029378558043390512,0.20547295957803727,0.11402784753590822,26.57863771189209,0.7945270404219628,2.4471741852423263e-06,388.23
91,0.10253372945719295,0.10478460704907774,0.029478740878403187,0.20580233484506608,0.11381799196824431,26.555026431383027,0.794197665154934,1.9853157161528544e-06,388.25
92,0.10252060900545783,0.1046923441812396,0.02938101184554398,0.20550495237112046,0.11403446663171053,26.57811535611042,0.7944950476288796,1.5708419435684534e-06,388.44
93,0.10248980710489883,0.10471509341150523,0.029323720000684263,0.20555132627487183,0.11427035517990589,26.591272105654873,0.7944486737251282,1.2041619030626351e-06,443.6
94,0.10247456803917884,0.10471542002633213,0.029366480465978385,0.2055850937962532,0.11410639612004161,26.581817389126208,0.7944149062037468,8.85637463565565e-07,397.48
95,0.10245787635859516,0.10471779173240066,0.0294018097454682,0.20556825548410415,0.11400776617228985,26.572966478895477,0.7944317445158958,6.155829702431178e-07,388.32
96,0.10244689708989528,0.10471069784834981,0.029362476151436567,0.2055130958557129,0.11415200484916568,26.58171562705413,0.7944869041442871,3.9426493427611224e-07,388.33
97,0.10243758010781473,0.10470075430348516,0.02938756176736206,0.20551265627145768,0.11403553225100041,26.576005137482433,0.7944873437285424,2.2190176984600045e-07,387.48
98,0.10242752310716444,0.1047100830823183,0.029377646115608513,0.20550195425748824,0.11410681083798409,26.577535232250362,0.7944980457425117,9.866357858642217e-08,386.07
99,0.1024230260712405,0.10470575988292694,0.02938500978052616,0.20552044957876206,0.11405552821233869,26.576296780571607,0.794479550421238,2.4671981713420026e-08,386.4
100,0.10241960850026872,0.10470629781484604,0.029381654877215623,0.2055179551243782,0.11407016590237617,26.576974711193223,0.7944820448756218,0.0,389.33
